grid_id,cx,cy,linked_school_count,forecast_2029,forecast_2031,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank
CG_00705,126.70942830000047,37.53437889999975,1,280,286,2.0,0.0,0.0,76.0,medium,282.4,779
CG_00637,126.70042830000045,37.52987889999976,1,280,286,2.0,0.0,0.0,478.0,medium,282.4,780
CG_00706,126.70942830000047,37.53662889999975,1,280,286,2.0,0.0,0.0,76.0,medium,282.4,781
CG_00707,126.70942830000047,37.538878899999744,1,280,286,2.0,0.0,0.0,76.0,medium,282.4,782
CG_00619,126.69817830000045,37.525378899999765,1,280,286,2.0,0.0,0.0,478.0,medium,282.4,783
CG_00606,126.69592830000045,37.52762889999976,1,280,286,2.0,0.0,0.0,478.0,medium,282.4,784
CG_00621,126.69817830000045,37.52987889999976,1,280,286,2.0,0.0,0.0,478.0,medium,282.4,785
CG_00731,126.71167830000047,37.538878899999744,1,280,286,2.0,0.0,0.0,76.0,medium,282.4,786
CG_00730,126.71167830000047,37.53662889999975,1,280,286,2.0,0.0,0.0,76.0,medium,282.4,787
CG_00607,126.69592830000045,37.52987889999976,1,280,286,2.0,0.0,0.0,478.0,medium,282.4,788
CG_00605,126.69592830000045,37.525378899999765,1,280,286,2.0,0.0,0.0,478.0,medium,282.4,789
CG_00635,126.70042830000045,37.525378899999765,1,280,286,2.0,0.0,0.0,478.0,medium,282.4,790
CG_00620,126.69817830000045,37.52762889999976,1,280,286,2.0,0.0,0.0,478.0,medium,282.4,791
CG_00685,126.70717830000046,37.53662889999975,1,280,286,2.0,0.0,0.0,76.0,medium,282.4,792
CG_00656,126.70267830000046,37.52762889999976,1,280,286,2.0,0.0,0.0,478.0,medium,282.4,793
CG_00684,126.70717830000046,37.53437889999975,1,280,286,2.0,0.0,0.0,76.0,medium,282.4,794
CG_00686,126.70717830000046,37.538878899999744,1,280,286,2.0,0.0,0.0,76.0,medium,282.4,795
CG_00636,126.70042830000045,37.52762889999976,1,280,286,2.0,0.0,0.0,478.0,medium,282.4,796
CG_00120,126.63067830000034,37.453378899999876,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,797
CG_00107,126.62842830000034,37.45112889999988,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,798
CG_00108,126.62842830000034,37.453378899999876,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,799
CG_00106,126.62842830000034,37.44887889999988,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,800
CG_00094,126.62617830000033,37.453378899999876,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,801
CG_00093,126.62617830000033,37.45112889999988,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,802
CG_00092,126.62617830000033,37.44887889999988,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,803
CG_00133,126.63292830000034,37.45112889999988,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,804
CG_00134,126.63292830000034,37.453378899999876,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,805
CG_00119,126.63067830000034,37.45112889999988,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,806
CG_00118,126.63067830000034,37.44887889999988,1,190,184,1.0,0.0,1.0,796.8,high,281.40000000000003,807
CG_00071,126.61942830000032,37.3948789,1,276,268,2.0,0.0,0.0,122.0,medium,272.8,808
CG_00072,126.61942830000032,37.3971289,1,276,268,2.0,0.0,0.0,122.0,medium,272.8,809
CG_00641,126.70042830000045,37.58837889999967,1,276,268,2.0,0.0,0.0,166.0,medium,272.8,810
CG_00185,126.63967830000036,37.53662889999975,1,276,268,2.0,0.0,0.0,96.0,medium,272.8,811
CG_00170,126.63742830000035,37.53662889999975,1,276,268,2.0,0.0,0.0,96.0,medium,272.8,812
CG_00171,126.63742830000035,37.538878899999744,1,276,268,2.0,0.0,0.0,96.0,medium,272.8,813
CG_00068,126.61717830000032,37.3948789,1,276,268,2.0,0.0,0.0,122.0,medium,272.8,814
CG_00070,126.61942830000032,37.3926289,1,276,268,2.0,0.0,0.0,122.0,medium,272.8,815
CG_00640,126.70042830000045,37.58612889999967,1,276,268,2.0,0.0,0.0,166.0,medium,272.8,816
CG_00186,126.63967830000036,37.538878899999744,1,276,268,2.0,0.0,0.0,96.0,medium,272.8,817
CG_00077,126.62167830000033,37.3971289,1,276,268,2.0,0.0,0.0,122.0,medium,272.8,818
CG_00076,126.62167830000033,37.3948789,1,276,268,2.0,0.0,0.0,122.0,medium,272.8,819
CG_00657,126.70267830000046,37.583878899999675,1,276,268,2.0,0.0,0.0,166.0,medium,272.8,820
CG_00659,126.70267830000046,37.58837889999967,1,276,268,2.0,0.0,0.0,166.0,medium,272.8,821
CG_00658,126.70267830000046,37.58612889999967,1,276,268,2.0,0.0,0.0,166.0,medium,272.8,822
CG_00066,126.61717830000032,37.3903789,1,276,268,2.0,0.0,0.0,122.0,medium,272.8,823
CG_00639,126.70042830000045,37.583878899999675,1,276,268,2.0,0.0,0.0,166.0,medium,272.8,824
CG_00638,126.70042830000045,37.58162889999968,1,276,268,2.0,0.0,0.0,166.0,medium,272.8,825
CG_00243,126.65092830000037,37.3746289,1,276,268,2.0,0.0,0.0,100.0,medium,272.8,826
CG_00277,126.65542830000038,37.3791289,1,276,268,2.0,0.0,0.0,95.0,medium,272.8,827
CG_00078,126.62167830000033,37.3993789,1,276,268,2.0,0.0,0.0,122.0,medium,272.8,828
CG_00067,126.61717830000032,37.3926289,1,276,268,2.0,0.0,0.0,122.0,medium,272.8,829
CG_00296,126.65767830000038,37.3768789,1,276,268,2.0,0.0,0.0,95.0,medium,272.8,830
CG_00297,126.65767830000038,37.3791289,1,276,268,2.0,0.0,0.0,95.0,medium,272.8,831
CG_00763,126.71617830000048,37.54112889999974,1,270,263,2.0,0.478,0.0,268.2,medium,267.2,832
CG_00799,126.72067830000049,37.53662889999975,1,270,263,2.0,0.478,0.0,268.2,medium,267.2,833
CG_00782,126.71842830000048,37.53662889999975,1,270,263,2.0,0.478,0.0,268.2,medium,267.2,834
CG_00783,126.71842830000048,37.538878899999744,1,270,263,2.0,0.478,0.0,268.2,medium,267.2,835
CG_00762,126.71617830000048,37.538878899999744,1,270,263,2.0,0.478,0.0,268.2,medium,267.2,836
CG_00498,126.67792830000042,37.50737889999979,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,837
CG_00477,126.67567830000041,37.50962889999979,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,838
CG_00478,126.67567830000041,37.511878899999786,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,839
CG_00499,126.67792830000042,37.50962889999979,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,840
CG_00500,126.67792830000042,37.511878899999786,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,841
CG_00539,126.68242830000042,37.511878899999786,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,842
CG_00476,126.67567830000041,37.50737889999979,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,843
CG_00518,126.68017830000042,37.50737889999979,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,844
CG_00519,126.68017830000042,37.50962889999979,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,845
CG_00520,126.68017830000042,37.511878899999786,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,846
CG_00538,126.68242830000042,37.50962889999979,1,171,173,1.0,0.0,0.0,1010.3,high,257.70000000000005,847
CG_00961,126.74092830000052,37.45112889999988,1,149,145,1.0,0.0,0.0,602.6,high,221.09999999999997,848
CG_00928,126.73642830000051,37.45112889999988,1,149,145,1.0,0.0,0.0,602.6,high,221.09999999999997,849
CG_00945,126.73867830000052,37.44887889999988,1,149,145,1.0,0.0,0.0,602.6,high,221.09999999999997,850
CG_00927,126.73642830000051,37.44887889999988,1,149,145,1.0,0.0,0.0,602.6,high,221.09999999999997,851
CG_00960,126.74092830000052,37.44887889999988,1,149,145,1.0,0.0,0.0,602.6,high,221.09999999999997,852
CG_00946,126.73867830000052,37.45112889999988,1,149,145,1.0,0.0,0.0,602.6,high,221.09999999999997,853
CG_00947,126.73867830000052,37.453378899999876,1,149,145,1.0,0.0,0.0,602.6,high,221.09999999999997,854
CG_00287,126.65542830000038,37.44662889999989,1,147,143,1.0,0.0,0.0,784.3,high,218.10000000000002,855
CG_00305,126.65767830000038,37.44662889999989,1,147,143,1.0,0.0,0.0,784.3,high,218.10000000000002,856
CG_00319,126.65992830000039,37.44662889999989,1,147,143,1.0,0.0,0.0,784.3,high,218.10000000000002,857
CG_00307,126.65767830000038,37.45112889999988,1,147,143,1.0,0.0,0.0,784.3,high,218.10000000000002,858
CG_00306,126.65767830000038,37.44887889999988,1,147,143,1.0,0.0,0.0,784.3,high,218.10000000000002,859
CG_00288,126.65542830000038,37.44887889999988,1,147,143,1.0,0.0,0.0,784.3,high,218.10000000000002,860
CG_00289,126.65542830000038,37.45112889999988,1,147,143,1.0,0.0,0.0,784.3,high,218.10000000000002,861
CG_00522,126.68017830000042,37.51637889999978,1,109,106,1.0,0.0,0.0,1323.0,high,161.7,862
CG_00523,126.68017830000042,37.518628899999776,1,109,106,1.0,0.0,0.0,1323.0,high,161.7,863
CG_00542,126.68242830000042,37.518628899999776,1,109,106,1.0,0.0,0.0,1323.0,high,161.7,864
CG_00540,126.68242830000042,37.51412889999978,1,109,106,1.0,0.0,0.0,1323.0,high,161.7,865
CG_00541,126.68242830000042,37.51637889999978,1,109,106,1.0,0.0,0.0,1323.0,high,161.7,866
CG_00503,126.67792830000042,37.518628899999776,1,109,106,1.0,0.0,0.0,1323.0,high,161.7,867
CG_00475,126.67567830000041,37.5028788999998,1,109,106,1.0,0.0,0.0,602.7,high,161.7,868
CG_00502,126.67792830000042,37.51637889999978,1,109,106,1.0,0.0,0.0,1323.0,high,161.7,869
CG_00516,126.68017830000042,37.5028788999998,1,109,106,1.0,0.0,0.0,602.7,high,161.7,870
CG_00496,126.67792830000042,37.5028788999998,1,109,106,1.0,0.0,0.0,602.7,high,161.7,871
CG_00586,126.69367830000044,37.4218789,1,99,97,1.0,0.0,0.0,714.9,high,147.3,872
CG_00587,126.69367830000044,37.4241289,1,99,97,1.0,0.0,0.0,714.9,high,147.3,873
CG_00233,126.64867830000037,37.4038789,1,99,97,1.0,0.0,0.0,917.9,high,147.3,874
CG_00204,126.64417830000036,37.4038789,1,99,97,1.0,0.0,0.0,917.9,high,147.3,875
CG_00218,126.64642830000037,37.4038789,1,99,97,1.0,0.0,0.0,917.9,high,147.3,876
CG_00219,126.64642830000037,37.4061289,1,99,97,1.0,0.0,0.0,917.9,high,147.3,877
CG_00049,126.61267830000031,37.3836289,1,99,97,1.0,0.0,0.0,716.0,high,147.3,878
CG_00051,126.61267830000031,37.3881289,1,99,97,1.0,0.0,0.0,716.0,high,147.3,879
CG_00044,126.61042830000031,37.3858789,1,99,97,1.0,0.0,0.0,716.0,high,147.3,880
CG_00205,126.64417830000036,37.4061289,1,99,97,1.0,0.0,0.0,917.9,high,147.3,881
CG_00585,126.69367830000044,37.4196289,1,99,97,1.0,0.0,0.0,714.9,high,147.3,882
CG_00052,126.61267830000031,37.3903789,1,99,97,1.0,0.0,0.0,716.0,high,147.3,883
CG_00061,126.61492830000032,37.3881289,1,99,97,1.0,0.0,0.0,716.0,high,147.3,884
CG_00059,126.61492830000032,37.3836289,1,99,97,1.0,0.0,0.0,716.0,high,147.3,885
CG_00050,126.61267830000031,37.3858789,1,99,97,1.0,0.0,0.0,716.0,high,147.3,886
CG_00060,126.61492830000032,37.3858789,1,99,97,1.0,0.0,0.0,716.0,high,147.3,887
CG_00248,126.65092830000037,37.3993789,1,99,97,1.0,0.0,0.0,917.9,high,147.3,888
CG_00249,126.65092830000037,37.4016289,1,99,97,1.0,0.0,0.0,917.9,high,147.3,889
CG_00596,126.69592830000045,37.4196289,1,99,97,1.0,0.0,0.0,714.9,high,147.3,890
CG_00577,126.69142830000044,37.4218789,1,99,97,1.0,0.0,0.0,714.9,high,147.3,891
CG_00597,126.69592830000045,37.4218789,1,99,97,1.0,0.0,0.0,714.9,high,147.3,892
CG_00977,126.74542830000053,37.480378899999835,1,133,130,2.0,0.0,0.0,415.0,medium,131.8,893
CG_00981,126.74992830000053,37.480378899999835,1,133,130,2.0,0.0,0.0,415.0,medium,131.8,894
CG_00982,126.74992830000053,37.48262889999983,1,133,130,2.0,0.0,0.0,415.0,medium,131.8,895
CG_00980,126.74767830000053,37.48262889999983,1,133,130,2.0,0.0,0.0,415.0,medium,131.8,896
CG_00979,126.74767830000053,37.480378899999835,1,133,130,2.0,0.0,0.0,415.0,medium,131.8,897
CG_00978,126.74542830000053,37.48262889999983,1,133,130,2.0,0.0,0.0,415.0,medium,131.8,898
CG_00080,126.62167830000033,37.47812889999984,1,124,120,2.0,0.0,4.0,247.0,medium,122.39999999999999,899
CG_00087,126.62392830000033,37.47812889999984,1,124,120,2.0,0.0,4.0,247.0,medium,122.39999999999999,900
CG_00075,126.61942830000032,37.480378899999835,1,124,120,2.0,0.0,4.0,247.0,medium,122.39999999999999,901
CG_00073,126.61942830000032,37.47587889999984,1,124,120,2.0,0.0,4.0,247.0,medium,122.39999999999999,902
CG_00074,126.61942830000032,37.47812889999984,1,124,120,2.0,0.0,4.0,247.0,medium,122.39999999999999,903
CG_00088,126.62392830000033,37.480378899999835,1,124,120,2.0,0.0,4.0,247.0,medium,122.39999999999999,904
CG_00086,126.62392830000033,37.47587889999984,1,124,120,2.0,0.0,4.0,247.0,medium,122.39999999999999,905
CG_00081,126.62167830000033,37.480378899999835,1,124,120,2.0,0.0,4.0,247.0,medium,122.39999999999999,906
CG_00079,126.62167830000033,37.47587889999984,1,124,120,2.0,0.0,4.0,247.0,medium,122.39999999999999,907
CG_00593,126.69367830000044,37.59287889999966,1,109,106,2.0,0.0,0.0,320.0,medium,107.8,908
CG_00595,126.69367830000044,37.61537889999963,1,109,106,2.0,0.0,0.0,235.0,medium,107.8,909
CG_00594,126.69367830000044,37.59512889999966,1,109,106,2.0,0.0,0.0,320.0,medium,107.8,910
CG_00486,126.67567830000041,37.58162889999968,1,109,106,2.0,0.0,0.0,91.0,medium,107.8,911
CG_00487,126.67567830000041,37.583878899999675,1,109,106,2.0,0.0,0.0,91.0,medium,107.8,912
CG_00610,126.69592830000045,37.61312889999963,1,109,106,2.0,0.0,0.0,235.0,medium,107.8,913
CG_00609,126.69592830000045,37.61087889999963,1,109,106,2.0,0.0,0.0,95.0,medium,107.8,914
CG_00484,126.67567830000041,37.577128899999686,1,109,106,2.0,0.0,0.0,91.0,medium,107.8,915
CG_00465,126.67342830000041,37.583878899999675,1,109,106,2.0,0.0,0.0,91.0,medium,107.8,916
CG_00623,126.69817830000045,37.61087889999963,1,109,106,2.0,0.0,0.0,95.0,medium,107.8,917
CG_00624,126.69817830000045,37.61312889999963,1,109,106,2.0,0.0,0.0,235.0,medium,107.8,918
CG_00625,126.69817830000045,37.61537889999963,1,109,106,2.0,0.0,0.0,235.0,medium,107.8,919
CG_00643,126.70042830000045,37.61087889999963,1,109,106,2.0,0.0,0.0,95.0,medium,107.8,920
CG_00440,126.6711783000004,37.577128899999686,1,109,106,2.0,0.0,0.0,91.0,medium,107.8,921
CG_00642,126.70042830000045,37.60862889999964,1,109,106,2.0,0.0,0.0,95.0,medium,107.8,922
CG_00441,126.6711783000004,37.57937889999968,1,109,106,2.0,0.0,0.0,91.0,medium,107.8,923
CG_00584,126.69142830000044,37.61762889999962,1,109,106,2.0,0.0,0.0,235.0,medium,107.8,924
CG_00608,126.69592830000045,37.60862889999964,1,109,106,2.0,0.0,0.0,95.0,medium,107.8,925
CG_00611,126.69592830000045,37.61537889999963,1,109,106,2.0,0.0,0.0,235.0,medium,107.8,926
CG_00622,126.69817830000045,37.60862889999964,1,109,106,2.0,0.0,0.0,95.0,medium,107.8,927
CG_00575,126.68917830000044,37.61537889999963,1,109,106,2.0,0.0,0.0,235.0,medium,107.8,928
CG_00576,126.68917830000044,37.61762889999962,1,109,106,2.0,0.0,0.0,235.0,medium,107.8,929
CG_00485,126.67567830000041,37.57937889999968,1,109,106,2.0,0.0,0.0,91.0,medium,107.8,930
CG_00583,126.69142830000044,37.61537889999963,1,109,106,2.0,0.0,0.0,235.0,medium,107.8,931
CG_00592,126.69367830000044,37.590628899999665,1,109,106,2.0,0.0,0.0,320.0,medium,107.8,932
CG_00582,126.69142830000044,37.59512889999966,1,109,106,2.0,0.0,0.0,320.0,medium,107.8,933
CG_00463,126.67342830000041,37.57937889999968,1,109,106,2.0,0.0,0.0,91.0,medium,107.8,934
CG_00464,126.67342830000041,37.58162889999968,1,109,106,2.0,0.0,0.0,91.0,medium,107.8,935
CG_00581,126.69142830000044,37.59287889999966,1,109,106,2.0,0.0,0.0,320.0,medium,107.8,936
CG_00462,126.67342830000041,37.577128899999686,1,109,106,2.0,0.0,0.0,91.0,medium,107.8,937
CG_00580,126.69142830000044,37.590628899999665,1,109,106,2.0,0.0,0.0,320.0,medium,107.8,938
CG_00318,126.65992830000039,37.4151289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,939
CG_00332,126.66217830000039,37.4083789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,940
CG_00317,126.65992830000039,37.4128789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,941
CG_00334,126.66217830000039,37.4128789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,942
CG_00314,126.65992830000039,37.4061289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,943
CG_00282,126.65542830000038,37.4061289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,944
CG_00284,126.65542830000038,37.4106289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,945
CG_00303,126.65767830000038,37.4128789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,946
CG_00302,126.65767830000038,37.4106289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,947
CG_00331,126.66217830000039,37.4061289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,948
CG_00300,126.65767830000038,37.4061289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,949
CG_00301,126.65767830000038,37.4083789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,950
CG_00333,126.66217830000039,37.4106289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,951
CG_00316,126.65992830000039,37.4106289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,952
CG_00315,126.65992830000039,37.4083789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,953
CG_00263,126.65317830000038,37.4083789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,954
CG_00262,126.65317830000038,37.4061289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,955
CG_00304,126.65767830000038,37.4151289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,956
CG_00283,126.65542830000038,37.4083789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,957
CG_00285,126.65542830000038,37.4128789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,958
CG_00286,126.65542830000038,37.4151289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,959
CG_00250,126.65092830000037,37.4083789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,960
CG_00251,126.65092830000037,37.4106289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,961
CG_00265,126.65317830000038,37.4128789,1,99,97,2.0,0.0,0.0,120.0,low,98.2,962
CG_00264,126.65317830000038,37.4106289,1,99,97,2.0,0.0,0.0,120.0,low,98.2,963
CG_00035,126.6036783000003,37.453378899999876,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,964
CG_00034,126.6036783000003,37.45112889999988,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,965
CG_00038,126.6059283000003,37.45112889999988,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,966
CG_00037,126.6059283000003,37.44887889999988,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,967
CG_00040,126.6059283000003,37.45562889999987,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,968
CG_00039,126.6059283000003,37.453378899999876,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,969
CG_00041,126.6081783000003,37.45112889999988,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,970
CG_00042,126.6081783000003,37.453378899999876,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,971
CG_00043,126.6081783000003,37.45562889999987,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,972
CG_00047,126.61042830000031,37.453378899999876,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,973
CG_00048,126.61042830000031,37.45562889999987,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,974
CG_00036,126.6036783000003,37.45562889999987,1,25,24,1.0,0.0,1.0,620.0,high,36.900000000000006,975
CG_00007,126.4146783,37.44887889999988,1,5,5,1.0,0.0,0.0,13471.8,high,7.5,976
CG_00006,126.4146783,37.44662889999989,1,5,5,1.0,0.0,0.0,13471.8,high,7.5,977
CG_00003,126.4124283,37.44437889999989,1,5,5,1.0,0.0,0.0,13471.8,high,7.5,978
CG_00005,126.4124283,37.44887889999988,1,5,5,1.0,0.0,0.0,13471.8,high,7.5,979
CG_00002,126.4101783,37.44887889999988,1,5,5,1.0,0.0,0.0,13471.8,high,7.5,980
CG_00000,126.4101783,37.44437889999989,1,5,5,1.0,0.0,0.0,13471.8,high,7.5,981
CG_00004,126.4124283,37.44662889999989,1,5,5,1.0,0.0,0.0,13471.8,high,7.5,982
CG_00001,126.4101783,37.44662889999989,1,5,5,1.0,0.0,0.0,13471.8,high,7.5,983
